index,source,target
0,髪の色だけ変える,
1,ココットカット,
2,マスターロング,
3,ギルドショート,
4,ミナガルデボブ,
5,モノレングス,
6,ハンターウェーブ,
7,Samurai,
8,ドスシャギー,
9,ナイトモヒカン,
10,レウスレイヤー,
11,ノーブルショート,
12,マスラオ,
13,パラディンカット,
14,ドンドルマロング,
15,クロオビショート,
16,ワイルドハート,
17,ゲリョスソウル,
18,ココットウェーブ,
19,ボンズスタイル,
20,ブラザーアフロ,
21,スモウドレッド,
22,ゲネポスショート,
23,ポポロング,
24,テオストレート,
25,ポッケ編み,
26,ポルタ髷,
27,ドスタワー,
28,ポルタウッズ[空],
29,ポルタウッズ[緑],
30,ポルタウッズ[白],
31,ポルタウッズ[桃],
32,ポルタウッズ[赤],
33,ポルタウッズ[青],
34,ポルタウッズ[黄],
35,ポルタウッズ[蓬],
36,ポルタウッズ[紫],
37,ポルタウッズ[茶],
38,ポルタウッズ[星],
39,ポルタウッズ[粋],
40,メゼバン[空],
41,メゼバン[緑],
42,メゼバン[白],
43,メゼバン[桃],
44,メゼバン[赤],
45,メゼバン[青],
46,メゼバン[黄],
47,メゼバン[蓬],
48,メゼバン[紫],
49,メゼバン[茶],
50,メゼバン[星],
51,メゼバン[粋],
52,ポルタエッジ[空],
53,ポルタエッジ[緑],
54,ポルタエッジ[白],
55,ポルタエッジ[桃],
56,ポルタエッジ[赤],
57,ポルタエッジ[青],
58,ポルタエッジ[黄],
59,ポルタエッジ[蓬],
60,ポルタエッジ[紫],
61,ポルタエッジ[茶],
62,ポルタエッジ[星],
63,ポルタエッジ[粋],
64,メゼカペロ[空],
65,メゼカペロ[紺],
66,メゼカペロ[白],
67,メゼカペロ[桃],
68,メゼカペロ[赤],
69,メゼカペロ[青],
70,メゼカペロ[黄],
71,メゼカペロ[蓬],
72,メゼカペロ[黒],
73,メゼカペロ[茶],
74,メゼカペロ[飾],
75,メゼカペロ[小],
76,ポルブラシュ[紅],
77,ポルブラシュ[紺],
78,ポルブラシュ[緑],
79,ポルブラシュ[桃],
80,ポルブラシュ[赤],
81,ポルブラシュ[青],
82,ポルブラシュ[橙],
83,ポルブラシュ[翠],
84,ポルブラシュ[紫],
85,ポルブラシュ[黒],
86,ポルブラシュ[銀],
87,ポルブラシュ[金],
88,メゼポタミナ[空],
89,メゼポタミナ[緑],
90,メゼポタミナ[白],
91,メゼポタミナ[桃],
92,メゼポタミナ[赤],
93,メゼポタミナ[青],
94,メゼポタミナ[黄],
95,メゼポタミナ[蓬],
96,メゼポタミナ[黒],
97,メゼポタミナ[茶],
98,メゼポタミナ[飾],
99,メゼポタミナ[羽],
100,ポルボランテ[空],
101,ポルボランテ[緑],
102,ポルボランテ[白],
103,ポルボランテ[桃],
104,ポルボランテ[赤],
105,ポルボランテ[青],
106,ポルボランテ[黄],
107,ポルボランテ[紫],
108,ポルボランテ[黒],
109,ポルボランテ[茶],
110,ポルボランテ[漢],
111,ポルボランテ[盗],
112,MGショート  [空],
113,Mポポロング [紫],
114,MGソウル    [白],
115,MPカット    [灰],
116,MLレイヤー  [赤],
117,MTストレート[青],
118,MHウェーブ  [黄],
119,MCカット    [蓬],
120,MGPショート [黒],
121,MMレングス  [茶],
122,MWハート    [橙],
123,メゼアッパレ[殿],
124,メゼガフス[空],
125,メゼガフス[蓬],
126,メゼガフス[白],
127,メゼガフス[桃],
128,メゼガフス[赤],
129,メゼガフス[青],
130,メゼガフス[黄],
131,メゼガフス[栗],
132,メゼガフス[黒],
133,メゼガフス[茶],
134,メゼガフス[飾],
135,メゼガフス[祭],
136,メゼアイン,
137,メゼリック,
138,メゼマウム,
139,メゼルトシス,
140,メゼマルカ,
141,メゼヴォノス,
142,メゼオルフ,
143,メゼエルカ,
144,メゼトッシュ,
145,メゼアピア,
146,メゼール,
147,メゼブリッジ,
148,メゼヴォルク,
149,メゼコズモ,
150,メゼパンプ,
151,メゼグランス,
152,,
