index,source,target
0,髪の色だけ変える,
1,ココット編み,
2,ハンターロング,
3,ジャングルウッズ,
4,ココットショート,
5,キリンテール,
6,カチューシャ編み,
7,クックウイング,
8,ブランゴアーム,
9,ボルカドレッド,
10,レイアレイヤー,
11,ウィンドボブ,
12,ナデシコ,
13,ドスシャギー,
14,ケルビテール,
15,タオヤメ,
16,ピースフルハート,
17,ドラゴン刈り,
18,ココットウェーブ,
19,プリンセスロール,
20,ブラザーアフロ,
21,ジャンボカーリー,
22,ザザミ結び,
23,ガウシカテール,
24,ナナストレート,
25,ポッケ編み,
26,ギザミシックル,
27,ポルタ結い,
28,メゼローリー[空],
29,メゼローリー[緑],
30,メゼローリー[白],
31,メゼローリー[桃],
32,メゼローリー[赤],
33,メゼローリー[青],
34,メゼローリー[黄],
35,メゼローリー[蓬],
36,メゼローリー[紫],
37,メゼローリー[茶],
38,メゼローリー[珠],
39,メゼローリー[艶],
40,ポルテール[空],
41,ポルテール[緑],
42,ポルテール[白],
43,ポルテール[桃],
44,ポルテール[赤],
45,ポルテール[青],
46,ポルテール[黄],
47,ポルテール[蓬],
48,ポルテール[紫],
49,ポルテール[茶],
50,ポルテール[珠],
51,ポルテール[艶],
52,メゼシエラ[空],
53,メゼシエラ[緑],
54,メゼシエラ[白],
55,メゼシエラ[桃],
56,メゼシエラ[赤],
57,メゼシエラ[青],
58,メゼシエラ[黄],
59,メゼシエラ[蓬],
60,メゼシエラ[紫],
61,メゼシエラ[茶],
62,メゼシエラ[星],
63,メゼシエラ[艶],
64,ポルフィオレ[空],
65,ポルフィオレ[緑],
66,ポルフィオレ[白],
67,ポルフィオレ[桃],
68,ポルフィオレ[赤],
69,ポルフィオレ[青],
70,ポルフィオレ[黄],
71,ポルフィオレ[蓬],
72,ポルフィオレ[黒],
73,ポルフィオレ[茶],
74,ポルフィオレ[飾],
75,ポルフィオレ[小],
76,メゼキャルメ[紅],
77,メゼキャルメ[紺],
78,メゼキャルメ[緑],
79,メゼキャルメ[桃],
80,メゼキャルメ[赤],
81,メゼキャルメ[青],
82,メゼキャルメ[橙],
83,メゼキャルメ[翠],
84,メゼキャルメ[紫],
85,メゼキャルメ[黒],
86,メゼキャルメ[銀],
87,メゼキャルメ[金],
88,タミナポルタ[空],
89,タミナポルタ[緑],
90,タミナポルタ[白],
91,タミナポルタ[桃],
92,タミナポルタ[赤],
93,タミナポルタ[青],
94,タミナポルタ[黄],
95,タミナポルタ[蓬],
96,タミナポルタ[黒],
97,タミナポルタ[茶],
98,タミナポルタ[飾],
99,タミナポルタ[羽],
100,メゼラフレス[空],
101,メゼラフレス[緑],
102,メゼラフレス[橙],
103,メゼラフレス[桃],
104,メゼラフレス[赤],
105,メゼラフレス[青],
106,メゼラフレス[黄],
107,メゼラフレス[蓬],
108,メゼラフレス[黒],
109,メゼラフレス[茶],
110,メゼラフレス[紫],
111,メゼラフレス[白],
112,PNストレート[空],
113,PCショート  [緑],
114,Pナデシコ   [白],
115,PGシックル  [桃],
116,Pザザミ結び [赤],
117,PLレイヤー  [青],
118,Pタオヤメ   [黄],
119,PKテール    [蓬],
120,PWボブ      [黒],
121,Pポッケ編み [茶],
122,PBハート    [橙],
123,ポルタ・パオ[栗],
124,ポルパランカ[空],
125,ポルパランカ[蓬],
126,ポルパランカ[白],
127,ポルパランカ[桃],
128,ポルパランカ[赤],
129,ポルパランカ[青],
130,ポルパランカ[黄],
131,ポルパランカ[栗],
132,ポルパランカ[黒],
133,ポルパランカ[茶],
134,ポルパランカ[飾],
135,ポルパランカ[旅],
136,ポルタホーン,
137,ポルタッシュ,
138,ポルタリオン,
139,ポルタトシス,
140,ポルタメジク,
141,ポルタラーナ,
142,ポルタシャウ,
143,ポルターナ,
144,ポルタラサ,
145,ポルタット,
146,ポルタロール,
147,ポルタドール,
148,ポルタアルコ,
149,ポルタベリィ,
150,ポルタチャンク,
151,ポルタフルール,
152,,
